item_id,location_id,customer_id,sale_date,units_sold,total_sales_value
p-5,l-43,c-159,2023-12-13,18,61.21
p-9,l-4,c-178,2025-12-13,3,8.49
p-11,l-48,c-197,2025-07-18,16,109.44
p-43,l-10,c-37,2024-03-14,18,130.11
p-26,l-38,c-20,2025-06-24,16,50.96
p-12,l-19,c-83,2024-10-03,12,82.31
p-26,l-36,c-74,2023-06-11,12,30.06
p-43,l-50,c-155,2023-09-11,5,39.8
p-8,l-28,c-87,2023-07-07,17,158.28
p-6,l-41,c-18,2023-05-28,5,21.8
p-4,l-32,c-102,2023-07-13,10,45.76
p-19,l-2,c-126,2024-02-20,5,37.91
p-36,l-46,c-56,2024-09-30,7,24.36
p-23,l-34,c-84,2025-12-22,5,25.12
p-35,l-32,c-97,2025-02-04,16,63.73
p-10,l-33,c-124,2023-03-15,17,58.1
p-14,l-9,c-178,2024-07-22,10,13.71
p-14,l-18,c-156,2023-02-16,3,8.17
p-26,l-24,c-200,2023-05-06,9,68.58
p-30,l-11,c-191,2024-08-01,9,40.78
p-44,l-8,c-162,2024-01-10,20,181.6
p-47,l-46,c-112,2025-03-22,19,129.12
p-13,l-24,c-124,2023-10-25,3,22.45
p-50,l-15,c-70,2025-11-23,12,97.3
p-35,l-7,c-73,2024-12-30,17,18.65
p-7,l-21,c-78,2025-11-04,7,50.37
p-20,l-8,c-150,2023-08-21,14,115.45
p-34,l-50,c-8,2025-02-13,1,2.4
p-47,l-2,c-62,2024-11-11,14,58.02
p-36,l-24,c-25,2024-04-08,18,157.1
p-19,l-24,c-174,2024-02-26,5,20.07
p-3,l-41,c-2,2023-04-07,10,41.34
p-44,l-28,c-193,2025-10-17,17,70.86
p-36,l-11,c-153,2024-09-08,5,15.48
p-39,l-17,c-15,2025-11-25,4,15.22
p-2,l-4,c-11,2024-01-12,9,18.8
p-19,l-39,c-86,2025-05-31,1,8.61
p-19,l-29,c-30,2023-12-11,4,36.03
p-6,l-31,c-2,2024-03-02,17,165.56
p-2,l-39,c-118,2023-04-18,10,22.62
p-38,l-45,c-121,2025-11-12,15,94.08
p-19,l-25,c-180,2025-02-08,16,138.81
p-22,l-19,c-35,2023-12-04,8,12.21
p-14,l-43,c-159,2023-09-11,14,49.42
p-41,l-36,c-193,2023-01-24,16,58.85
p-49,l-4,c-97,2023-10-31,14,93.73
p-26,l-46,c-73,2024-09-29,14,117.51
p-6,l-4,c-124,2024-12-01,14,25.56
p-44,l-8,c-157,2024-08-09,16,66.76
p-2,l-28,c-63,2024-07-08,2,15.95
p-46,l-38,c-199,2025-09-07,2,6.1
p-48,l-39,c-163,2025-05-10,7,8.1
p-33,l-31,c-148,2025-07-07,4,10.53
p-47,l-48,c-3,2023-11-06,13,21.13
p-24,l-45,c-48,2025-12-17,10,16.77
p-34,l-10,c-159,2024-02-01,2,2.53
p-8,l-6,c-141,2024-03-08,17,138.4
p-31,l-28,c-38,2023-05-03,5,28.32
p-48,l-5,c-117,2025-03-28,7,32.61
p-15,l-45,c-90,2024-11-24,18,58.49
p-40,l-10,c-9,2024-06-19,15,111.32
p-40,l-21,c-69,2023-08-25,1,3.34
p-46,l-8,c-33,2024-10-11,4,11.94
p-15,l-34,c-183,2023-08-16,7,36.74
p-47,l-44,c-58,2023-02-13,1,6.21
p-27,l-12,c-76,2023-09-21,9,31.57
p-22,l-5,c-19,2024-11-23,8,24.32
p-24,l-25,c-75,2023-12-15,1,7.28
p-27,l-20,c-24,2023-07-14,14,73.89
p-30,l-22,c-196,2025-07-13,11,27.41
p-24,l-20,c-145,2023-05-18,4,20.21
p-25,l-29,c-143,2025-08-21,15,16.44
p-22,l-44,c-176,2024-10-28,4,34.39
p-8,l-33,c-29,2025-04-03,4,5.76
p-5,l-9,c-22,2023-02-08,19,79.44
p-17,l-4,c-15,2024-09-19,5,34.14
p-8,l-47,c-80,2023-06-19,12,15.92
p-28,l-22,c-119,2025-11-22,20,169.48
p-44,l-38,c-56,2023-10-17,4,22.2
p-8,l-38,c-33,2023-07-15,18,142.97
p-36,l-14,c-114,2025-10-20,2,10.33
p-16,l-46,c-145,2025-07-11,7,21.01
p-40,l-6,c-152,2024-09-17,6,26.12
p-36,l-12,c-125,2024-11-23,11,73.58
p-5,l-12,c-107,2025-07-07,4,26.38
p-38,l-10,c-113,2023-09-20,6,44.06
p-33,l-32,c-13,2024-10-09,17,138.38
p-38,l-41,c-58,2023-03-27,6,27.17
p-31,l-45,c-43,2025-12-22,1,7
p-17,l-39,c-120,2023-03-18,11,66.68
p-9,l-25,c-178,2025-11-27,1,5.5
p-32,l-49,c-99,2024-06-23,5,37.6
p-48,l-32,c-6,2025-03-30,4,34.95
p-32,l-16,c-53,2023-01-27,7,27.59
p-28,l-9,c-52,2024-01-28,20,155.78
p-26,l-38,c-23,2023-05-27,4,34.22
p-4,l-19,c-142,2023-06-26,7,62.79
p-19,l-23,c-5,2024-03-13,13,21.64
p-28,l-18,c-85,2025-01-28,3,29.09
p-29,l-30,c-92,2024-06-06,10,30.29
p-15,l-27,c-129,2024-03-26,19,183.15
p-49,l-20,c-141,2024-01-27,19,126.16
p-17,l-39,c-12,2025-12-07,3,28.73
p-36,l-40,c-125,2025-05-28,18,116.83
p-14,l-35,c-31,2025-08-18,14,34.69
p-6,l-3,c-195,2025-03-02,17,34.53
p-34,l-20,c-194,2024-04-18,18,169.42
p-46,l-36,c-150,2025-04-17,1,1.25
p-40,l-33,c-26,2025-11-23,9,49.88
p-38,l-26,c-121,2023-05-27,8,56.75
p-6,l-24,c-77,2024-09-01,9,85.48
p-23,l-49,c-65,2024-11-27,7,59.97
p-10,l-41,c-162,2025-10-26,17,102.91
p-39,l-32,c-157,2023-10-11,16,57.68
p-4,l-40,c-71,2024-11-01,4,22
p-22,l-46,c-9,2023-06-23,2,17.6
p-6,l-23,c-93,2024-09-11,12,78.12
p-17,l-41,c-68,2025-09-16,5,35.12
p-47,l-17,c-10,2025-12-31,18,152.83
p-19,l-22,c-34,2024-05-08,12,40.87
p-8,l-8,c-14,2024-05-02,4,6.23
p-5,l-15,c-9,2025-01-08,10,26.18
p-41,l-40,c-1,2023-07-14,8,17.02
p-37,l-46,c-77,2024-05-03,4,10.52
p-27,l-35,c-141,2023-06-14,12,82.57
p-47,l-8,c-32,2023-05-02,6,43.79
p-12,l-46,c-143,2023-09-15,2,8.63
p-36,l-17,c-151,2025-06-19,14,117.9
p-21,l-45,c-125,2025-11-29,5,49.22
p-33,l-16,c-177,2025-03-21,17,119.83
p-43,l-36,c-27,2023-03-23,11,107.44
p-42,l-43,c-19,2025-03-31,17,117.36
p-46,l-7,c-158,2025-01-02,12,85.01
p-41,l-48,c-28,2025-03-02,7,17.41
p-40,l-40,c-125,2023-05-24,15,61.71
p-42,l-27,c-81,2024-05-12,2,13.24
p-37,l-7,c-95,2025-01-27,19,119.49
p-13,l-47,c-67,2025-11-09,3,29.28
p-46,l-29,c-99,2024-06-28,20,107.92
p-48,l-18,c-42,2025-08-30,8,45.6
p-24,l-23,c-152,2025-08-16,7,24.84
p-32,l-49,c-56,2023-11-23,15,105.12
p-23,l-39,c-56,2025-09-18,7,36.52
p-32,l-4,c-1,2023-11-29,3,3.08
p-38,l-12,c-198,2025-06-27,3,13.86
p-9,l-15,c-188,2023-07-29,7,56.12
p-9,l-31,c-184,2025-09-20,13,66.68
p-42,l-38,c-61,2023-11-19,4,7.27
p-18,l-41,c-151,2023-07-06,18,70.6
p-2,l-42,c-82,2025-10-06,8,28.07
p-37,l-20,c-180,2024-08-14,15,62.64
p-5,l-14,c-133,2025-02-05,6,42.2
p-43,l-38,c-87,2025-01-20,14,120.58
p-44,l-37,c-52,2025-12-28,17,167.41
p-37,l-36,c-182,2023-12-03,9,48.88
p-43,l-36,c-26,2025-03-19,4,39.73
p-30,l-3,c-28,2024-08-06,12,112.85
p-44,l-19,c-61,2023-04-23,16,54.42
p-28,l-40,c-31,2024-09-29,9,73.2
p-49,l-6,c-178,2023-07-19,7,53.84
p-48,l-16,c-31,2023-02-20,15,110.14
p-43,l-1,c-189,2024-05-18,6,21.26
p-5,l-44,c-161,2024-06-19,3,29.09
p-5,l-15,c-193,2023-04-19,20,95.45
p-24,l-50,c-36,2024-05-19,15,100.86
p-30,l-28,c-133,2025-10-03,12,116.14
p-29,l-24,c-151,2023-04-18,3,6.01
p-50,l-11,c-151,2024-11-21,18,158.94
p-29,l-24,c-71,2024-11-17,16,93.3
p-38,l-38,c-24,2024-06-30,19,65.86
p-33,l-9,c-83,2025-03-17,11,79.01
p-22,l-1,c-47,2024-05-06,6,16.94
p-43,l-4,c-27,2023-12-09,11,31.01
p-38,l-14,c-188,2024-03-13,8,29.95
p-17,l-23,c-113,2025-05-11,7,45.85
p-39,l-4,c-111,2024-12-20,20,150.28
p-31,l-32,c-115,2023-10-01,20,43.88
p-24,l-26,c-32,2023-02-17,10,36.6
p-28,l-18,c-2,2025-06-11,1,9.06
p-40,l-14,c-46,2025-07-25,16,95.66
p-23,l-37,c-118,2023-01-19,14,95.14
p-47,l-32,c-67,2025-01-15,6,25.46
p-1,l-35,c-138,2024-06-12,4,11.05
p-11,l-4,c-156,2023-12-04,7,66.86
p-5,l-15,c-8,2023-06-27,10,96.86
p-19,l-26,c-183,2023-06-24,3,18.92
p-15,l-22,c-140,2024-01-23,9,63.58
p-42,l-50,c-195,2025-01-04,9,50.75
p-34,l-10,c-48,2023-01-17,10,84.93
p-42,l-47,c-189,2024-02-02,9,37.44
p-21,l-49,c-160,2024-04-14,3,7.82
p-40,l-48,c-153,2023-01-03,3,26.36
p-7,l-37,c-112,2024-03-22,13,28.55
p-33,l-22,c-21,2025-06-03,17,110.62
p-2,l-17,c-137,2024-09-17,6,57.31
p-31,l-43,c-149,2023-11-19,8,11.04
p-25,l-18,c-71,2023-03-10,17,76.96
p-20,l-46,c-144,2023-08-27,12,102.34
p-18,l-19,c-156,2025-08-13,9,13.49
p-43,l-49,c-55,2025-06-09,13,76.76
p-35,l-22,c-93,2025-04-02,5,36.63
p-20,l-48,c-130,2024-01-05,14,132.86
p-12,l-1,c-200,2025-09-30,12,108.23
p-12,l-33,c-29,2023-12-04,1,9.75
p-24,l-27,c-48,2023-08-05,5,25.68
p-39,l-48,c-27,2024-09-30,4,35.01
p-17,l-33,c-190,2023-03-14,2,11.72
p-6,l-29,c-18,2025-04-29,12,117.67
p-31,l-2,c-192,2024-05-27,6,16.7
p-36,l-46,c-176,2025-07-18,8,17.54
p-11,l-29,c-134,2023-05-19,19,158.08
p-37,l-6,c-194,2024-05-04,3,14.11
p-6,l-23,c-16,2024-12-25,17,166.85
p-40,l-12,c-47,2024-09-03,12,23.41
p-5,l-20,c-45,2024-06-20,19,60.29
p-37,l-21,c-8,2024-10-23,15,143.65
p-22,l-45,c-37,2024-08-04,13,32.58
p-44,l-24,c-101,2023-07-11,3,19.01
p-36,l-15,c-78,2024-02-07,10,51.02
p-10,l-9,c-194,2023-07-16,5,38.62
p-18,l-33,c-153,2024-07-26,4,36.31
p-39,l-24,c-50,2024-06-10,2,6.08
p-37,l-30,c-123,2024-04-17,19,69.33
p-11,l-19,c-68,2025-08-23,5,26.44
p-8,l-12,c-121,2025-03-07,2,9.19
p-23,l-44,c-160,2023-11-14,7,60.78
p-33,l-42,c-133,2024-01-13,10,22.63
p-12,l-29,c-97,2023-05-23,12,15.94
p-48,l-40,c-20,2023-04-10,2,7.54
p-1,l-50,c-122,2024-05-31,20,116.56
p-36,l-21,c-1,2023-08-12,10,51
p-36,l-2,c-2,2023-12-11,10,19.02
p-31,l-38,c-183,2025-11-19,12,27.49
p-20,l-38,c-174,2025-11-15,6,47.88
p-27,l-45,c-12,2025-08-09,17,138.33
p-41,l-37,c-79,2025-03-12,8,77.79
p-14,l-16,c-93,2024-10-17,11,17.48
p-12,l-20,c-107,2024-12-09,15,89.13
p-42,l-19,c-149,2025-10-04,2,11.28
p-15,l-19,c-120,2023-08-17,19,181.91
p-38,l-21,c-71,2023-02-03,3,19.05
p-49,l-43,c-118,2023-08-15,11,17.79
p-41,l-24,c-74,2023-03-07,18,128.09
p-28,l-23,c-133,2025-08-16,18,94.08
p-18,l-15,c-18,2025-12-28,11,18.15
p-11,l-47,c-85,2024-12-15,17,154.37
p-25,l-3,c-93,2023-10-15,17,80.72
p-31,l-24,c-147,2024-03-21,12,93.08
p-39,l-2,c-108,2025-12-05,16,60.81
p-2,l-35,c-16,2025-08-28,19,103.4
p-4,l-44,c-14,2024-11-24,2,11.52
p-30,l-3,c-60,2023-08-08,8,38.06
p-29,l-1,c-67,2023-04-15,10,27.64
p-29,l-19,c-19,2025-01-16,3,5.65
p-46,l-13,c-176,2025-03-19,18,34.91
p-40,l-33,c-70,2024-02-14,14,104.41
p-29,l-18,c-98,2025-01-08,3,22.5
p-6,l-27,c-4,2023-12-18,4,31.37
p-29,l-49,c-76,2024-10-10,9,46.85
p-30,l-1,c-88,2023-02-20,17,133.47
p-34,l-11,c-150,2024-08-30,2,13.91
p-21,l-18,c-62,2023-08-02,16,124.7
p-35,l-36,c-50,2024-01-04,9,52.28
p-1,l-11,c-7,2023-04-01,1,7.43
p-10,l-36,c-44,2025-10-05,15,25.42
p-45,l-25,c-120,2025-01-16,15,145.5
p-30,l-13,c-96,2024-10-01,2,3.11
p-34,l-22,c-167,2024-04-06,2,11.92
p-22,l-46,c-22,2023-01-03,19,115.6
p-20,l-4,c-28,2024-02-21,2,13.14
p-20,l-48,c-20,2023-06-10,3,20.63
p-10,l-49,c-67,2023-11-23,14,118.9
p-30,l-7,c-36,2023-01-17,5,30.69
p-12,l-48,c-197,2023-05-24,18,149.35
p-18,l-34,c-115,2023-08-14,8,46.64
p-7,l-21,c-100,2023-06-19,11,76.04
p-21,l-46,c-165,2025-06-25,17,93.25
p-22,l-15,c-90,2025-04-17,16,73.78
p-11,l-25,c-131,2025-11-26,6,54.61
p-21,l-8,c-35,2025-09-20,12,119.09
p-36,l-41,c-103,2024-09-12,15,95.75
p-36,l-18,c-2,2024-03-26,3,10.02
p-50,l-44,c-91,2025-03-23,2,18.34
p-18,l-15,c-149,2025-01-01,7,52.38
p-12,l-45,c-88,2025-11-01,6,39.75
p-31,l-36,c-198,2025-10-01,13,92.01
p-45,l-39,c-90,2025-10-03,20,101.15
p-17,l-12,c-86,2024-09-18,6,26.74
p-29,l-32,c-109,2025-04-22,1,7.47
p-6,l-36,c-110,2023-06-12,2,17.83
p-23,l-20,c-38,2024-01-15,14,24.1
p-2,l-12,c-165,2024-08-17,19,65.78
p-5,l-50,c-11,2023-12-19,2,2.01
p-20,l-38,c-165,2024-10-04,20,191.85
p-18,l-16,c-133,2023-06-19,7,51.29
p-1,l-25,c-177,2024-02-29,14,18.95
p-5,l-41,c-103,2025-10-20,20,75.45
p-17,l-49,c-94,2024-01-02,17,127.51
p-47,l-43,c-157,2023-03-30,16,102.29
p-20,l-8,c-74,2023-07-09,8,11.56
p-39,l-29,c-41,2023-04-03,11,16.83
p-44,l-37,c-35,2023-06-06,6,7.97
p-20,l-18,c-133,2025-08-23,8,14.7
p-19,l-30,c-197,2024-01-06,6,57.81
p-35,l-5,c-88,2024-08-04,20,76.61
p-11,l-2,c-161,2023-04-29,12,34.86
p-21,l-26,c-86,2025-05-22,15,22.54
p-28,l-34,c-19,2024-11-06,19,85.96
p-48,l-39,c-24,2025-10-07,16,117.76
p-13,l-46,c-128,2024-11-08,16,125.27
p-15,l-15,c-177,2024-12-04,4,5.42
p-50,l-21,c-4,2023-08-22,7,9.45
p-36,l-16,c-18,2025-01-22,6,8.9
p-44,l-11,c-126,2023-12-26,8,54.62
p-18,l-9,c-192,2025-08-17,2,13.92
p-45,l-47,c-81,2024-09-09,10,36.55
p-19,l-36,c-199,2023-10-02,8,54.45
p-22,l-28,c-177,2024-12-23,12,22.35
p-46,l-2,c-63,2024-02-08,18,152.07
p-1,l-22,c-173,2023-08-16,12,58.57
p-28,l-19,c-69,2024-03-27,11,57.95
p-4,l-15,c-19,2024-12-27,5,23.68
p-40,l-47,c-74,2023-08-07,3,12.17
p-20,l-37,c-54,2024-02-09,12,16.42
p-48,l-38,c-196,2023-06-23,19,172.77
p-48,l-49,c-103,2025-03-22,17,107.55
p-9,l-21,c-112,2024-09-19,13,95.81
p-15,l-33,c-112,2023-06-28,4,39.48
p-47,l-12,c-158,2024-05-10,4,4.35
p-48,l-20,c-192,2024-02-23,20,108.03
p-49,l-37,c-94,2025-11-15,6,59.47
p-46,l-2,c-75,2025-07-19,18,39.66
p-14,l-9,c-161,2024-01-22,2,11.21
p-20,l-19,c-23,2023-06-17,8,36.61
p-50,l-27,c-166,2023-09-19,8,10.97
p-33,l-8,c-189,2023-05-02,3,11.71
p-40,l-43,c-96,2024-04-06,7,48.43
p-8,l-50,c-1,2023-04-16,7,55.96
p-16,l-19,c-17,2025-12-28,16,108.16
p-33,l-24,c-31,2024-07-20,16,49.97
p-31,l-13,c-111,2023-06-25,18,134.42
p-47,l-27,c-179,2025-09-26,16,74.43
p-13,l-22,c-184,2024-10-02,15,131.17
p-17,l-7,c-126,2024-03-23,13,89.75
p-25,l-1,c-184,2025-01-23,1,1.24
p-25,l-34,c-179,2025-09-07,1,2.27
p-3,l-36,c-7,2025-10-22,20,173.04
p-16,l-28,c-42,2024-02-22,12,90.16
p-7,l-28,c-44,2023-09-03,15,34.43
p-27,l-37,c-17,2025-02-08,17,164.89
p-35,l-27,c-28,2023-07-08,14,89.9
p-4,l-33,c-199,2025-07-15,1,2.67
p-30,l-21,c-150,2025-03-12,9,16.47
p-43,l-26,c-114,2023-05-10,14,57.06
p-18,l-38,c-107,2025-07-10,18,120.9
p-20,l-20,c-190,2023-12-27,6,56.18
p-30,l-40,c-131,2025-12-26,2,2.39
p-41,l-41,c-170,2023-11-11,4,27.69
p-25,l-29,c-58,2023-09-29,16,20.49
p-38,l-43,c-140,2025-12-25,2,7.62
p-33,l-22,c-30,2024-07-29,3,10.23
p-38,l-30,c-80,2023-02-20,6,42.77
p-41,l-22,c-161,2023-04-01,1,5.33
p-11,l-37,c-165,2024-11-21,18,101.91
p-4,l-25,c-107,2024-09-02,13,84.96
p-5,l-27,c-190,2025-11-06,11,107.13
p-14,l-42,c-199,2024-04-25,14,52.24
p-7,l-50,c-87,2025-02-02,4,18.59
p-40,l-33,c-164,2024-05-18,5,9.46
p-16,l-10,c-101,2025-11-01,11,60.74
p-41,l-17,c-45,2024-12-04,12,41.32
p-6,l-38,c-40,2024-09-22,19,175.86
p-22,l-10,c-105,2024-03-29,19,33.91
p-17,l-23,c-162,2024-06-04,17,135.63
p-50,l-1,c-37,2023-07-27,15,140.51
p-4,l-25,c-77,2025-04-21,15,31.03
p-37,l-36,c-184,2025-09-07,8,64.76
p-32,l-31,c-97,2023-04-11,3,20.26
p-48,l-4,c-19,2023-01-14,10,38.41
p-21,l-49,c-150,2023-02-20,18,59.73
p-29,l-24,c-200,2023-11-06,6,42.48
p-16,l-21,c-92,2025-02-14,8,43.92
p-38,l-44,c-169,2023-09-30,7,26.27
p-36,l-31,c-200,2023-10-27,10,49.72
p-40,l-39,c-111,2024-05-12,10,42.79
p-32,l-47,c-18,2025-11-18,19,181.35
p-29,l-17,c-68,2025-01-16,20,161.84
p-45,l-31,c-130,2025-04-14,11,14.5
p-14,l-34,c-91,2025-08-06,4,13.16
p-42,l-39,c-166,2023-07-24,3,28.47
p-11,l-42,c-170,2024-05-07,5,10.3
p-25,l-6,c-198,2025-05-06,1,9.12
p-36,l-2,c-110,2024-02-11,7,67.96
p-27,l-43,c-105,2024-08-29,9,74.59
p-43,l-31,c-118,2023-11-23,16,65.57
p-7,l-5,c-10,2023-06-02,10,67.63
p-5,l-9,c-126,2023-03-29,6,38.64
p-8,l-42,c-11,2023-12-12,8,44.63
p-17,l-14,c-176,2024-07-31,6,12.92
p-39,l-3,c-63,2023-05-19,18,83.33
p-45,l-32,c-71,2025-09-04,17,143.5
p-35,l-20,c-81,2024-09-04,2,16.86
p-20,l-46,c-59,2023-03-15,15,37.46
p-47,l-4,c-75,2023-03-19,5,12.61
p-43,l-31,c-13,2025-02-01,1,3.13
p-38,l-47,c-123,2024-12-18,11,46.73
p-18,l-16,c-18,2023-11-11,1,1.81
p-43,l-35,c-69,2023-03-21,16,88.75
p-17,l-34,c-29,2025-08-05,20,192.42
p-30,l-33,c-154,2024-11-20,8,17.28
p-3,l-9,c-27,2024-04-26,1,9.63
p-49,l-14,c-100,2025-03-15,5,26.09
p-33,l-32,c-85,2025-05-12,17,112.65
p-32,l-13,c-97,2024-06-27,6,46.97
p-12,l-15,c-182,2024-01-03,5,11.22
p-14,l-24,c-19,2024-05-27,12,40.09
p-48,l-44,c-101,2023-09-03,17,118.61
p-35,l-22,c-187,2025-01-22,8,35.55
p-18,l-41,c-198,2024-08-02,3,21.31
p-48,l-49,c-68,2025-12-30,4,10.66
p-1,l-20,c-137,2023-12-09,12,68.15
p-34,l-36,c-133,2023-04-10,5,6.01
p-29,l-19,c-195,2023-03-31,4,10.54
p-9,l-21,c-140,2024-04-27,6,51.59
p-9,l-12,c-128,2024-09-25,4,31.5
p-18,l-40,c-100,2023-10-29,9,56.88
p-38,l-23,c-35,2024-12-29,11,53.47
p-27,l-7,c-133,2025-10-09,5,40.12
p-47,l-26,c-9,2025-04-22,1,8.44
p-3,l-44,c-88,2025-09-05,2,10.23
p-2,l-48,c-166,2023-02-24,15,91.25
p-9,l-28,c-187,2023-04-08,3,10.53
p-39,l-21,c-37,2023-08-09,3,8.45
p-46,l-30,c-145,2023-05-22,20,160.28
p-7,l-36,c-115,2024-04-17,6,11.74
p-16,l-15,c-148,2024-12-14,20,192.26
p-9,l-3,c-181,2025-12-28,11,105.64
p-12,l-27,c-125,2024-11-12,3,12.08
p-45,l-26,c-168,2025-01-21,2,2.67
p-39,l-35,c-175,2024-09-05,16,74.6
p-6,l-14,c-134,2024-12-22,7,40.58
p-37,l-21,c-113,2025-02-10,4,15.56
p-25,l-10,c-101,2024-05-22,16,113.38
p-48,l-37,c-41,2024-04-26,19,38.2
p-18,l-7,c-190,2025-07-03,10,52.96
p-33,l-32,c-113,2025-09-02,12,59.21
p-19,l-33,c-67,2025-02-07,13,57.72
p-27,l-44,c-104,2023-09-29,18,24.78
p-27,l-24,c-142,2023-10-27,8,70.12
p-24,l-28,c-10,2025-10-06,3,18.13
p-47,l-44,c-24,2024-05-06,2,3.56
p-47,l-29,c-123,2023-07-27,15,70.85
p-7,l-15,c-195,2024-10-20,8,19.2
p-37,l-46,c-46,2023-07-29,19,184.36
p-11,l-31,c-138,2024-03-09,16,158.49
p-41,l-38,c-73,2024-12-02,20,60.51
p-21,l-49,c-197,2023-08-21,1,2.22
p-3,l-49,c-164,2023-11-16,7,24.65
p-44,l-17,c-106,2023-08-12,6,16.47
p-34,l-31,c-107,2023-05-04,10,57.27
p-16,l-31,c-24,2024-10-15,20,153.21
p-25,l-27,c-25,2024-04-14,10,15.19
p-3,l-7,c-185,2025-02-12,12,12.91
p-8,l-7,c-80,2025-02-06,10,72.36
p-32,l-28,c-85,2024-04-20,10,21.02
p-15,l-32,c-31,2023-07-01,7,63.75
p-46,l-34,c-10,2024-09-04,14,22.99
p-14,l-22,c-67,2023-07-26,16,62.03
p-22,l-18,c-3,2023-06-21,9,54.63
p-47,l-13,c-137,2024-08-08,15,74
p-28,l-43,c-87,2023-12-15,8,26.53
p-11,l-14,c-155,2025-10-08,18,74.61
p-13,l-2,c-62,2023-04-15,1,3.26
p-7,l-37,c-47,2024-12-29,18,55.57
p-8,l-39,c-122,2024-10-27,16,120.62
p-33,l-12,c-176,2025-09-19,2,4.1
p-46,l-15,c-186,2024-01-18,7,55.58
p-27,l-23,c-146,2024-07-24,1,8.37
p-18,l-24,c-84,2023-09-11,7,15.37
p-6,l-36,c-95,2023-12-08,15,50.16
p-7,l-20,c-100,2023-10-27,3,5.89
p-42,l-29,c-156,2023-10-06,14,23.59
p-36,l-32,c-197,2023-11-02,14,24.68
p-47,l-12,c-118,2025-02-12,14,94.45
p-3,l-43,c-186,2025-08-07,9,86.54
p-18,l-17,c-153,2025-09-13,12,115.62
p-14,l-38,c-33,2025-08-30,18,20.91
p-30,l-25,c-141,2025-07-11,14,77.44
p-2,l-14,c-102,2024-03-15,17,81.19
p-20,l-30,c-104,2023-09-19,3,25.56
p-41,l-44,c-135,2024-07-19,3,24.3
p-35,l-23,c-122,2024-04-20,18,29.63
p-46,l-45,c-39,2023-12-17,3,17.3
p-26,l-47,c-34,2025-08-22,8,55.99
p-44,l-10,c-59,2024-01-28,18,27.91
p-2,l-23,c-20,2024-02-20,8,64.58
p-32,l-45,c-139,2025-06-29,4,16.08
p-7,l-22,c-116,2023-04-29,18,57.83
p-32,l-42,c-31,2024-12-21,7,61.06
p-5,l-46,c-45,2023-01-28,17,64.82
p-42,l-4,c-148,2025-03-21,7,66.53
p-28,l-2,c-48,2024-11-15,17,79.71
p-48,l-6,c-86,2023-03-23,13,69.1
p-10,l-16,c-165,2024-06-10,12,54.15
p-43,l-32,c-54,2025-10-06,9,20.36
p-3,l-31,c-29,2024-01-12,12,106.76
p-25,l-2,c-125,2024-11-06,4,22
p-39,l-29,c-130,2025-08-31,2,10.79
p-11,l-48,c-151,2025-05-15,8,60.02
p-33,l-19,c-113,2023-09-14,14,15.65
p-34,l-47,c-89,2024-04-01,9,24.8
p-16,l-23,c-187,2024-02-29,12,34.81
p-31,l-46,c-87,2024-06-11,10,39.45
p-47,l-29,c-51,2023-06-25,17,60.48
p-35,l-31,c-49,2025-06-14,6,10.59
p-35,l-33,c-41,2024-08-20,10,37.27
p-19,l-42,c-50,2024-07-08,18,159.37
p-14,l-40,c-98,2024-11-06,14,111.72
p-7,l-31,c-91,2023-04-14,10,34.42
p-23,l-26,c-81,2023-04-16,9,22.84
p-35,l-29,c-79,2023-02-23,5,5.91
p-2,l-45,c-170,2024-10-30,17,139.43
p-30,l-24,c-162,2025-01-03,1,2.48
p-32,l-2,c-92,2024-09-30,18,104.05
p-23,l-19,c-35,2025-01-20,18,63.97
p-24,l-44,c-28,2023-08-24,11,100.45
p-20,l-50,c-78,2024-11-13,7,57.69
p-17,l-23,c-112,2023-06-30,7,57.98
p-16,l-20,c-109,2024-09-17,13,109.45
p-46,l-47,c-109,2023-03-24,17,60.77
p-39,l-32,c-194,2023-01-17,6,39.29
p-35,l-16,c-18,2023-01-23,16,157.76
p-17,l-36,c-10,2025-08-09,5,20.21
p-3,l-48,c-22,2024-08-16,6,57.49
p-26,l-48,c-186,2024-10-19,7,43.67
p-15,l-35,c-104,2025-02-13,7,34.43
p-46,l-28,c-110,2025-02-22,12,60.72
p-13,l-10,c-68,2025-09-16,14,131.19
p-31,l-2,c-123,2024-03-26,9,32.32
p-50,l-22,c-156,2023-01-23,3,28.52
p-5,l-17,c-191,2023-10-26,20,165.61
p-10,l-16,c-180,2025-10-07,17,168.04
p-50,l-43,c-81,2023-08-29,20,23.35
p-41,l-43,c-170,2023-01-02,7,54.96
p-31,l-14,c-83,2025-02-19,1,7.38
p-5,l-28,c-95,2024-10-09,15,132.59
p-46,l-5,c-132,2023-08-16,4,14.94
p-9,l-31,c-15,2024-09-07,11,53.46
p-14,l-5,c-63,2025-11-21,4,30.51
p-31,l-32,c-62,2024-09-09,17,164.05
p-33,l-7,c-174,2025-07-17,8,74.72
p-47,l-27,c-47,2024-01-16,13,128.79
p-4,l-23,c-195,2025-03-12,6,24.38
p-6,l-16,c-137,2023-10-02,8,36.77
p-13,l-32,c-163,2025-11-01,18,60.13
p-25,l-23,c-85,2024-02-27,20,164.97
p-1,l-12,c-121,2025-02-10,9,25.68
p-38,l-23,c-15,2023-09-07,19,145.92
p-18,l-34,c-157,2024-02-27,16,125.3
